citation_key_lr,citation_key_cp,GS,WoS,coder,set,NOT,SYN_TB,CRI_ADDR,RG_SYN,RG_CLOSE,RA_CLOSE,TB_TB,TB_TT,TB_RG,TT_TT,TT_RG
DeLone1992,Gallivan2005,TRUE,TRUE,coderA,individual,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DeLone1992,Gallivan2015,FALSE,TRUE,coderA,individual,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DeLone1992,Gefen2004,TRUE,TRUE,coderA,individual,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DeLone1992,Gil-Garcia2007,TRUE,TRUE,coderA,individual,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
DeLone1992,Gill1995,TRUE,TRUE,coderA,individual,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DeLone1992,Gill1996,TRUE,TRUE,coderA,individual,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DeLone1992,Gill2009a,FALSE,TRUE,coderA,individual,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DeLone1992,Goode2009,TRUE,TRUE,coderA,individual,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DeLone1992,Goodhue1995,TRUE,TRUE,coderA,individual,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
DeLone1992,Gorla2010,TRUE,TRUE,coderA,individual,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
DeLone1992,Gray2006,TRUE,TRUE,coderA,individual,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DeLone1992,Gray2011,FALSE,TRUE,coderA,individual,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DeLone1992,Gregor2006,TRUE,TRUE,coderA,individual,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DeLone1992,Gregor2006a,TRUE,TRUE,coderA,individual,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DeLone1992,Grgecic2015,TRUE,TRUE,coderA,individual,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DeLone1992,Grover1994,TRUE,TRUE,coderA,individual,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DeLone1992,Grover1994a,TRUE,FALSE,coderA,individual,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DeLone1992,Grover1995,TRUE,FALSE,coderA,individual,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DeLone1992,Grover2015,TRUE,FALSE,coderA,individual,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DeLone1992,Guinan1998,TRUE,TRUE,coderA,individual,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DeLone1992,Gwillim2005,TRUE,TRUE,coderA,individual,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DeLone1992,Hakkinen2008,TRUE,TRUE,coderA,individual,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DeLone1992,Han2015,FALSE,TRUE,coderA,individual,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DeLone1992,Hardgrave1999,TRUE,TRUE,coderA,individual,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DeLone1992,He2008,TRUE,TRUE,coderA,individual,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DeLone1992,Heatley1995,TRUE,TRUE,coderA,individual,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
DeLone1992,Heijden2004,TRUE,TRUE,coderA,individual,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DeLone1992,Henfridsson2013,TRUE,TRUE,coderA,individual,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DeLone1992,Henriksen2007,TRUE,FALSE,coderA,individual,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DeLone1992,Hevner2004,FALSE,TRUE,coderA,individual,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DeLone1992,Hirschheim2012,TRUE,TRUE,coderA,individual,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DeLone1992,Hoehle2015,TRUE,FALSE,coderA,individual,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DeLone1992,Hong2013,TRUE,FALSE,coderA,individual,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DeLone1992,Hovorka2008,TRUE,TRUE,coderA,individual,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DeLone1992,Hsieh2007,TRUE,FALSE,coderA,individual,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DeLone1992,Hufnagel1994,TRUE,TRUE,coderA,individual,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DeLone1992,Hunton1997,TRUE,TRUE,coderA,individual,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DeLone1992,Hussain2009,FALSE,TRUE,coderA,individual,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DeLone1992,Igbaria1997,TRUE,TRUE,coderA,individual,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DeLone1992,Iivari1995,TRUE,TRUE,coderA,individual,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DeLone1992,Iivari2004,TRUE,TRUE,coderA,individual,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DeLone1992,Iivari2010a,TRUE,TRUE,coderA,individual,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DeLone1992,Ishman2001,TRUE,TRUE,coderA,individual,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DeLone1992,Jahng2007,TRUE,FALSE,coderA,individual,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DeLone1992,Jain1998,TRUE,TRUE,coderA,individual,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DeLone1992,Jia2008,TRUE,FALSE,coderA,individual,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DeLone1992,Jia2013,FALSE,TRUE,coderA,individual,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DeLone1992,Jiang2002,TRUE,TRUE,coderA,individual,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DeLone1992,Jiang2002a,TRUE,TRUE,coderA,individual,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DeLone1992,Jiang2006,TRUE,FALSE,coderA,individual,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DeLone1992,Jones1998,TRUE,TRUE,coderA,individual,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DeLone1992,Joshi2010,FALSE,TRUE,coderA,individual,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DeLone1992,Junglas2013,TRUE,FALSE,coderA,individual,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DeLone1992,Kane2008,TRUE,TRUE,coderA,individual,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DeLone1992,Kanellis1999,FALSE,TRUE,coderA,individual,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DeLone1992,Karahanna1999,TRUE,TRUE,coderA,individual,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DeLone1992,Karimi2004,FALSE,TRUE,coderA,individual,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DeLone1992,Kayande2009,TRUE,TRUE,coderA,individual,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DeLone1992,Kearns2006,TRUE,TRUE,coderA,individual,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DeLone1992,Kelley2011,TRUE,TRUE,coderA,individual,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DeLone1992,Kettinger1997,TRUE,TRUE,coderA,individual,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DeLone1992,Kim2000,TRUE,TRUE,coderA,individual,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DeLone1992,Kim2002,TRUE,TRUE,coderA,individual,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DeLone1992,Kim2007a,TRUE,TRUE,coderA,individual,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DeLone1992,Kim2009c,TRUE,TRUE,coderA,individual,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DeLone1992,Kim2013,TRUE,FALSE,coderA,individual,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DeLone1992,Kirsch2013,TRUE,TRUE,coderA,individual,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DeLone1992,Klecun2005,TRUE,FALSE,coderA,individual,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DeLone1992,Klein2007a,TRUE,FALSE,coderA,individual,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DeLone1992,Klein2009a,TRUE,TRUE,coderA,individual,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DeLone1992,Ko2011a,TRUE,TRUE,coderA,individual,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
DeLone1992,Koch2012,TRUE,FALSE,coderA,individual,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DeLone1992,Kohli2003,TRUE,TRUE,coderA,individual,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DeLone1992,Kohli2016,FALSE,TRUE,coderA,individual,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DeLone1992,Kositanurit2006,TRUE,FALSE,coderA,individual,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DeLone1992,Kuegler2015,TRUE,FALSE,coderA,individual,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DeLone1992,Kuljis1998,TRUE,TRUE,coderA,individual,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DeLone1992,Kulkarni2007,TRUE,TRUE,coderA,individual,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
DeLone1992,Lange2015,TRUE,TRUE,coderA,individual,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
DeLone1992,Lankton2012a,FALSE,TRUE,coderA,individual,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DeLone1992,Larsen1999,TRUE,TRUE,coderA,individual,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DeLone1992,Larsen2003,TRUE,TRUE,coderA,individual,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DeLone1992,Larsen2009,TRUE,TRUE,coderA,individual,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DeLone1992,Lassila1999,TRUE,TRUE,coderA,individual,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DeLone1992,Lee2003c,TRUE,TRUE,coderA,individual,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DeLone1992,Lee2003d,TRUE,TRUE,coderA,individual,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DeLone1992,Lee2009c,FALSE,TRUE,coderA,individual,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DeLone1992,Lee2009f,TRUE,TRUE,coderA,individual,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DeLone1992,Lee2012b,FALSE,TRUE,coderA,individual,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DeLone1992,Lewis2003,TRUE,TRUE,coderA,individual,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DeLone1992,Lewis2005,TRUE,TRUE,coderA,individual,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DeLone1992,Li2003,TRUE,FALSE,coderA,individual,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DeLone1992,Li2012b,TRUE,TRUE,coderA,individual,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DeLone1992,Li2012c,TRUE,FALSE,coderA,individual,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DeLone1992,Li2013b,TRUE,FALSE,coderA,individual,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DeLone1992,Li2015,FALSE,TRUE,coderA,individual,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DeLone1992,Lilien2004,TRUE,TRUE,coderA,individual,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DeLone1992,Lim2005,TRUE,FALSE,coderA,individual,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DeLone1992,Lin2010a,TRUE,TRUE,coderA,individual,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DeLone1992,Liu2003,TRUE,FALSE,coderA,individual,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DeLone1992,Liu2010d,TRUE,TRUE,coderA,individual,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DeLone1992,Liu2012a,TRUE,TRUE,coderA,individual,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DeLone1992,Loebbecke2007,TRUE,TRUE,coderA,individual,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DeLone1992,Loh1998,TRUE,TRUE,coderA,individual,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DeLone1992,Lopes2006a,TRUE,TRUE,coderA,individual,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DeLone1992,Lowry2013a,FALSE,TRUE,coderA,individual,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DeLone1992,Lowry2016,FALSE,TRUE,coderA,individual,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DeLone1992,Lycett1999,TRUE,TRUE,coderA,individual,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DeLone1992,Lynch2004,TRUE,TRUE,coderA,individual,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DeLone1992,Malhotra2003,FALSE,TRUE,coderA,individual,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DeLone1992,Marakas1996,TRUE,TRUE,coderA,individual,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DeLone1992,Marble2000,FALSE,TRUE,coderA,individual,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DeLone1992,Marcolin2000,TRUE,TRUE,coderA,individual,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DeLone1992,Markus2000,TRUE,TRUE,coderA,individual,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DeLone1992,Markus2004,TRUE,FALSE,coderA,individual,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
DeLone1992,Martin2003,TRUE,TRUE,coderA,individual,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DeLone1992,Mathiassen2003,FALSE,TRUE,coderA,individual,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DeLone1992,McBride1997,TRUE,TRUE,coderA,individual,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DeLone1992,McElroy2007,TRUE,TRUE,coderA,individual,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DeLone1992,McKeen1994,TRUE,TRUE,coderA,individual,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DeLone1992,McKeen1997,TRUE,FALSE,coderA,individual,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DeLone1992,McKinney2002,TRUE,TRUE,coderA,individual,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
DeLone1992,Meso2005,FALSE,TRUE,coderA,individual,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DeLone1992,Middleton2003,TRUE,TRUE,coderA,individual,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DeLone1992,Mishra2007,TRUE,TRUE,coderA,individual,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DeLone1992,Mishra2010,TRUE,TRUE,coderA,individual,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DeLone1992,Mithas2012,TRUE,TRUE,coderA,individual,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DeLone1992,Mohdzain2007,TRUE,FALSE,coderA,individual,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DeLone1992,Montoya2010,TRUE,TRUE,coderA,individual,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DeLone1992,Moody1998,TRUE,FALSE,coderA,individual,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DeLone1992,Morris2010,TRUE,TRUE,coderA,individual,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DeLone1992,Mueller2010,TRUE,TRUE,coderA,individual,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DeLone1992,Murphy2002,TRUE,TRUE,coderA,individual,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DeLone1992,Myers1995,FALSE,TRUE,coderA,individual,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DeLone1992,Nadkarni2007,TRUE,TRUE,coderA,individual,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DeLone1992,Nelson1996,TRUE,TRUE,coderA,individual,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DeLone1992,Nelson2005,TRUE,TRUE,coderA,individual,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
DeLone1992,Nicolaou2006,TRUE,TRUE,coderA,individual,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
DeLone1992,Nicolaou2011a,TRUE,TRUE,coderA,individual,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DeLone1992,Nidumolu1996,TRUE,FALSE,coderA,individual,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DeLone1992,Nidumolu2003,TRUE,TRUE,coderA-coderB,training,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DeLone1992,Oh2013,FALSE,TRUE,coderA,individual,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DeLone1992,Osei-Bryson2008,TRUE,TRUE,coderA,individual,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DeLone1992,Osei-Bryson2011,TRUE,TRUE,coderA,individual,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DeLone1992,Palmer2002,TRUE,TRUE,coderA,individual,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DeLone1992,Park2015,FALSE,TRUE,coderA,individual,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DeLone1992,Pei-Yu2002,TRUE,TRUE,coderA,individual,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DeLone1992,Petter2008,TRUE,TRUE,coderA,individual,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
DeLone1992,Petter2012,TRUE,TRUE,coderA,individual,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DeLone1992,Petter2013,TRUE,TRUE,coderA,individual,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE
DeLone1992,Piccoli2014,TRUE,TRUE,coderA,individual,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DeLone1992,Pitt1995,TRUE,TRUE,coderA,individual,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
DeLone1992,Pitt2011,TRUE,TRUE,coderA,individual,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DeLone1992,Popovivc2014,TRUE,FALSE,coderA,individual,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
DeLone1992,Prat2015,TRUE,FALSE,coderA,individual,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
DeLone1992,Premkumar1994,TRUE,FALSE,coderA,individual,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DeLone1992,Price2005,FALSE,TRUE,coderA,individual,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DeLone1992,Pries-Heje2008,TRUE,TRUE,coderA,individual,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DeLone1992,Quaadgras2014,TRUE,FALSE,coderA,individual,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DeLone1992,Qureshi2009,TRUE,TRUE,coderA,individual,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
DeLone1992,Racherla2013,FALSE,TRUE,coderA,individual,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
